,city,state_name,county_name,lat,lng,zips,title,link,description,published,location_match
138,,California,,,,,Thin Snow Cover in the Sierra Nevada,https://earthobservatory.nasa.gov/images/146424/thin-snow-cover-in-the-sierra-nevada,"The winter of 2019-2020 was much drier than usual in California, as evidenced by the dearth of snow in the mountains.","Fri, 13 Mar 2020 00:00:00 -0400",California
139,,California,,,,,Shelter Cove,https://earthobservatory.nasa.gov/images/146403/shelter-cove,The remote hamlet sits along California’s rugged “Lost Coast</a>.”,"Sun, 08 Mar 2020 00:00:00 -0500",California
140,,California,,,,,Wild Fluctuations in Sierra Snow,https://www.earthobservatory.nasa.gov/images/149798/wild-fluctuations-in-sierra-snow,The California mountain range alternated between extreme precipitation and none at all this winter.,"Fri, 06 May 2022 17:06:21 -0400",California
141,,California,,,,,California’s Rising and Sinking Coast,https://earthobservatory.nasa.gov/images/147439/californias-rising-and-sinking-coast,Millions of people in the state live in low-lying coastal areas where land subsidence is exacerbating the risks of sea level rise.,"Fri, 23 Oct 2020 00:00:00 -0400",California
142,,California,,,,,The Geysers of California,https://earthobservatory.nasa.gov/images/150297/the-geysers-of-california,Hot springs and fumaroles dot this misnamed geothermal field that hosts the world’s largest complex of power plants capturing subterranean heat.,"Mon, 05 Sep 2022 00:00:00 -0400",California
143,,Connecticut,,,,,Summer in Connecticut,https://earthobservatory.nasa.gov/images/150843/summer-in-connecticut,Experiences surrounding Dr. Martin Luther King Jr.’s time spent working on a tobacco farm likely influenced his future as a minister and civil rights activist.,"Mon, 16 Jan 2023 00:00:00 -0500",Connecticut
144,,Florida,,,,,Giant python caught in Florida,http://www.bbc.co.uk/news/world-us-canada-19252080#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The biggest Burmese python ever caught in the wild in Florida has been captured in the Everglades, US scientists say.","Tue, 14 Aug 2012 14:04:01 GMT",Florida
145,,Florida,,,,,Atlantis crew arrive in Florida,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14024109,The four US astronauts who will crew the last ever space shuttle mission arrive in Florida to prepare for their Friday launch to the International Space Station.,"Mon, 04 Jul 2011 23:45:58 GMT",Florida
146,,Florida,,,,,AUDIO: Florida hunt for 'top predator' pythons,http://news.bbc.co.uk/today/hi/today/newsid_9784000/9784518.stm#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A python hunt in the Florida everglades starts today. Hundreds of people are going to go on the prowl for Burmese pythons which have multiplied in recent years and become predators who are disturbing the ecosystem of the area.,"Sat, 12 Jan 2013 09:23:59 GMT",Florida
147,,Florida,,,,,Beauty of Florida's Everglades on film,http://news.bbc.co.uk/go/rss/int/news/-/1/hi/programmes/world_news_america/9002421.stm,Clyde Butcher talks about how his pictures have helped highlight the importance of Florida's Everglades.,"Wed, 15 Sep 2010 14:53:36 GMT",Florida
148,,Florida,,,,,Particle detector heads for launch,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11097382,The $1.5bn Alpha Magnetic Spectrometer arrives in Florida to make it ready for launch to the space station.,"Thu, 26 Aug 2010 20:05:52 GMT",Florida
149,,Florida,,,,,Moon twins to make gravity maps,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14825641,Two spacecraft called Grail launch from Florida on a mission to map the Moon's gravity in unprecedented detail.,"Sat, 10 Sep 2011 13:09:17 GMT",Florida
150,,Florida,,,,,VIDEO: SpaceX launches commercial rocket,http://www.bbc.co.uk/news/science-environment-19867388#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"SpaceX's Falcon 9 rocket blasts off on Sunday from Florida, putting the cargo-laden Dragon capsule on a path to the International Space Station for Nasa's first privately run supply mission.","Mon, 08 Oct 2012 00:57:17 GMT",Florida
151,,Florida,,,,,'Monster' alligator is shot in Florida,http://www.bbc.co.uk/news/world-us-canada-35974648#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A hunter in the US tells the BBC how he shot an 800lb (360kg) ""monster alligator"" that was feasting on his farm's cattle.","Wed, 06 Apr 2016 01:35:26 GMT",Florida
152,,Florida,,,,,VIDEO: Turtle rescued after swallowing plastic,http://www.bbc.co.uk/news/world-us-canada-22664985#sa-ns_mchannel=rssns_source=PublicRSS20-sa,An injured turtle found by a fisherman in Florida has been returned to the sea after being treated at a rescue centre.,"Sat, 25 May 2013 10:44:36 GMT",Florida
153,,Florida,,,,,VIDEO: Scientists 'tag' sharks in Florida,http://www.bbc.co.uk/news/science-environment-19801875#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Scientists from the University of Miami are tagging three different species of shark so that they can get more information about their migration patterns.,"Tue, 02 Oct 2012 16:59:43 GMT",Florida
154,,Florida,,,,,Infamous orca back in Florida show,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12920267,"A killer whale named Tilikum which drowned its trainer in 2010 returns to public performances in SeaWorld, Florida.","Thu, 31 Mar 2011 10:26:30 GMT",Florida
155,,Florida,,,,,Pythons link to mammals decline,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-16791094,"Non-native Burmese pythons are the likely cause of a severe decline in mammals living in Florida's Everglades region, a study suggests.","Tue, 31 Jan 2012 02:15:29 GMT",Florida
156,,Florida,,,,,'Major Tim' aims for 'splashdown',http://www.bbc.co.uk/news/science-environment-18372841#sa-ns_mchannel=rssns_source=PublicRSS20-sa,British astronaut Tim Peake is due to join a simulated mission to an asteroid under way off the coast of Florida.,"Mon, 11 Jun 2012 09:12:40 GMT",Florida
157,,Florida,,,,,Beached whales dead in Florida,http://www.bbc.co.uk/news/world-us-canada-25224766#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Ten whales die and as many as 30 more are stranded after a pod beached off Florida's Everglades National Park.,"Wed, 04 Dec 2013 21:14:57 GMT",Florida
158,,Florida,,,,,Space shuttle makes final landing,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14220423,"The Atlantis shuttle lands at the Kennedy Space Center in Florida, bringing a close to Nasa's 30-year orbiter programme.","Thu, 21 Jul 2011 16:05:03 GMT",Florida
159,,Florida,,,,,Giant snails on advance in Florida,http://www.bbc.co.uk/news/science-environment-22155219#sa-ns_mchannel=rssns_source=PublicRSS20-sa,South Florida is battling a growing infestation of the giant African land snail.,"Mon, 15 Apr 2013 13:26:22 GMT",Florida
160,,Florida,,,,,VIDEO: Unstoppable crawl of giant land snail,http://www.bbc.co.uk/news/science-environment-22158814#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"One of the world's largest species of snail, which feeds on more than 500 types of plant, has descended on Florida.","Mon, 15 Apr 2013 16:56:45 GMT",Florida
161,,Florida,,,,,'Major Tim' makes a 'splashdown',http://www.bbc.co.uk/news/science-environment-18372841#sa-ns_mchannel=rssns_source=PublicRSS20-sa,British astronaut Tim Peake is due to join a simulated mission to an asteroid under way off the coast of Florida.,"Mon, 11 Jun 2012 19:25:17 GMT",Florida
162,,Florida,,,,,Giant snakes have 'homing instinct',http://www.bbc.co.uk/news/science-environment-26635939#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Burmese pythons have map and compass senses which help them travel ""home"" over vast distances, scientists in Florida are surprised to discover.","Thu, 20 Mar 2014 00:08:47 GMT",Florida
163,,Florida,,,,,Nasa to lease shuttle launch pad,http://www.bbc.co.uk/news/world-us-canada-22649079#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Nasa is looking for commercial operators to lease a historic launch pad in Florida used for the first Moon missions and by the Atlantis shuttle.,"Thu, 23 May 2013 23:26:57 GMT",Florida
164,,Florida,,,,,Historic last launch for shuttle,http://www.bbc.co.uk/go/rss/int/news/-/news/world-14077893,"The space shuttle Atlantis launches from Florida on a 12-day mission, marking the beginning of the end for the space shuttle era.","Fri, 08 Jul 2011 15:30:56 GMT",Florida
165,,Florida,,,,,VIDEO: Shuttle prepares for final flight,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14073523,"The final space shuttle lift-off is expected to be attended by 500,000 people at Florida's Kennedy Space Center on Friday.","Thu, 07 Jul 2011 20:34:09 GMT",Florida
166,,Florida,,,,,Sinkholes: A deadly threat from Florida's 'underworld',http://www.bbc.co.uk/news/science-environment-25983415#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The deadly threat lurking in Florida's 'underworld',"Mon, 03 Feb 2014 01:18:23 GMT",Florida
167,,Florida,,,,,Huge rocket launches from Florida,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11809457,The US National Reconnaissance Office launches what is reputed to be the largest satellite ever sent into space.,"Mon, 22 Nov 2010 11:04:50 GMT",Florida
168,,Florida,,,,,VIDEO: Stormy skies before shuttle launch,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-13236269,Lightening lights up the Florida sky the evening before the Endeavour shuttle is launched for the last time.,"Fri, 29 Apr 2011 10:06:07 GMT",Florida
169,,Florida,,,,,In pictures: Tagging tiger sharks,http://www.bbc.co.uk/nature/17299522,"Researchers from the University of Miami, Florida have completed the first satellite-tagging study to find out how ecotourism impacts on tiger sharks.","Fri, 09 Mar 2012 16:04:11 GMT",Florida
